id,bubble_id,last_synced_at,created_at,updated_at,total_amount,created_date,record_month,linked_user,modified_date,linked_invoice,created_by,all_full_on_date,achieved_tier_bonus
405,1736735334548x239911802791639580,2025-09-12T07:49:02.013Z,2025-09-12T07:49:02.013Z,2025-09-12T07:49:02.013Z,190080,2025-01-13T02:28:54.557Z,2025-01-01 00:00:00+00,1714484043896x286317424811326050,2025-04-09T02:20:27.668Z,"[""1725879717960x174895014810222600"", ""1728962139150x213280529023238140"", ""1729654496970x330804485732696060"", ""1736317944664x337203099522564100"", ""1736320893231x396772960820789250"", ""1737513044550x888652739595731000"", ""1737609942190x269352041111617540""]",non_authenticated_user_eternalgy_live,2025-04-08T16:00:00.000Z,1
406,1736738095348x676805005539850900,2025-09-12T07:49:02.019Z,2025-09-12T07:49:02.019Z,2025-09-12T07:49:02.019Z,110216,2025-01-13T03:14:55.353Z,2025-01-01 00:00:00+00,1705565102864x194490451512955300,2025-05-06T00:29:40.803Z,"[""1736096411887x377764697812238340"", ""1736358357968x241255664836935680"", ""1737217462103x225441110314713100""]",non_authenticated_user_eternalgy_live,2025-05-04T16:00:00.000Z,
407,1736738098841x328573754691825480,2025-09-12T07:49:02.029Z,2025-09-12T07:49:02.029Z,2025-09-12T07:49:02.029Z,21000,2025-01-13T03:14:58.847Z,2025-01-01 00:00:00+00,1705310368576x495044364446539650,2025-02-28T02:35:49.248Z,"[""1736904207095x376879691249483800""]",non_authenticated_user_eternalgy_live,2025-02-26T16:00:00.000Z,
408,1736739677843x529072166318719000,2025-09-12T07:49:02.036Z,2025-09-12T07:49:02.036Z,2025-09-12T07:49:02.036Z,181542,2025-01-13T03:41:17.848Z,2025-01-01 00:00:00+00,1731121378114x575941954272614100,2025-02-06T06:07:39.822Z,"[""1736066375826x230950713843777540"", ""1736126436872x621149458427281400"", ""1736440734582x320973612169822200"", ""1736759063755x891585218731835400"", ""1736760319282x702540897614561300"", ""1736761339817x937547062121070600"", ""1737602709477x593437297874829300""]",non_authenticated_user_eternalgy_live,,1
409,1736740003822x871199063934211100,2025-09-12T07:49:02.045Z,2025-09-12T07:49:02.045Z,2025-09-12T07:49:02.045Z,125059.2,2025-01-13T03:46:43.828Z,2025-01-01 00:00:00+00,1705307099732x697874359489149200,2025-01-13T03:46:43.910Z,"[""1734081552268x909667555610460200"", ""1734769152053x478519121621811200"", ""1735369689588x404675551090704400"", ""1735629575662x868166799328280600""]",non_authenticated_user_eternalgy_live,,
410,1736741628187x464807306087212200,2025-09-12T07:49:02.050Z,2025-09-12T07:49:02.050Z,2025-09-12T07:49:02.050Z,164952.5,2025-01-13T04:13:48.192Z,2025-01-01 00:00:00+00,1720599258686x746550333093413100,2025-01-27T04:39:10.123Z,"[""1735126617725x961232181911093200"", ""1735747174246x157156094798462980"", ""1735822219539x858888747180097500"", ""1736066012955x225292416932380670"", ""1737363952950x372611807198838800"", ""1737427827062x870223954800803800"", ""1737548029169x550734166670966800""]",non_authenticated_user_eternalgy_live,,
411,1736755297532x210690025767728670,2025-09-12T07:49:02.056Z,2025-09-12T07:49:02.056Z,2025-09-12T07:49:02.056Z,,2025-01-13T08:01:37.537Z,2025-01-01 00:00:00+00,1728634946831x604695270853833100,2025-01-13T08:01:37.629Z,,non_authenticated_user_eternalgy_live,,
412,1736755373181x574750266586520060,2025-09-12T07:49:02.060Z,2025-09-12T07:49:02.060Z,2025-09-12T07:49:02.060Z,,2025-01-13T08:02:53.186Z,2025-01-01 00:00:00+00,1710302118613x646322445453829900,2025-02-07T04:22:45.963Z,,non_authenticated_user_eternalgy_live,,
413,1736758615088x611901639733789600,2025-09-12T07:49:02.065Z,2025-09-12T07:49:02.065Z,2025-09-12T07:49:02.065Z,,2025-01-13T08:56:55.095Z,2025-01-01 00:00:00+00,1710834447135x558250882552679740,2025-02-06T06:37:24.521Z,,non_authenticated_user_eternalgy_live,,
414,1736818803536x731135696384937100,2025-09-12T07:49:02.070Z,2025-09-12T07:49:02.070Z,2025-09-12T07:49:02.070Z,,2025-01-14T01:40:03.541Z,2025-01-01 00:00:00+00,1701156315108x244274503703943550,2025-01-14T01:40:03.614Z,,non_authenticated_user_eternalgy_live,,
415,1736819853358x969097981014156000,2025-09-12T07:49:02.078Z,2025-09-12T07:49:02.078Z,2025-09-12T07:49:02.078Z,,2025-01-14T01:57:33.362Z,2025-01-01 00:00:00+00,1705563141330x492993487092111100,2025-02-04T02:39:50.203Z,,non_authenticated_user_eternalgy_live,,
416,1736867641429x713424549340642160,2025-09-12T07:49:02.097Z,2025-09-12T07:49:02.097Z,2025-09-12T07:49:02.097Z,,2025-01-14T15:14:01.463Z,2025-01-01 00:00:00+00,1694841884344x199367695393808400,2025-01-14T15:14:01.589Z,,non_authenticated_user_eternalgy_live,,
417,1736868155336x732638608640449300,2025-09-12T07:49:02.101Z,2025-09-12T07:49:02.101Z,2025-09-12T07:49:02.101Z,116056.4,2025-01-14T15:22:35.355Z,2025-01-01 00:00:00+00,1705557637059x292766633570082050,2025-02-06T07:28:38.276Z,"[""1735639638502x879805533350527000"", ""1737532990655x159943971408183300"", ""1737533356128x484623874253127700""]",non_authenticated_user_eternalgy_live,,
418,1736942362731x177562754509300380,2025-09-12T07:49:02.106Z,2025-09-12T07:49:02.106Z,2025-09-12T07:49:02.106Z,62100,2025-01-15T11:59:22.735Z,2025-01-01 00:00:00+00,1705563151420x807895867406405100,2025-04-07T00:11:19.154Z,"[""1736734443042x298880163936469000"", ""1737090411586x125241163663278080""]",non_authenticated_user_eternalgy_live,2025-04-02T16:00:00.000Z,
419,1736985094545x398991249564051700,2025-09-12T07:49:02.113Z,2025-09-12T07:49:02.113Z,2025-09-12T07:49:02.113Z,100903.7,2025-01-15T23:51:34.550Z,2025-01-01 00:00:00+00,1714374534098x995573147101614700,2025-03-04T06:43:09.994Z,"[""1728890861134x830323914588028900"", ""1729172408563x634276692312457200"", ""1736085892106x766606779323252700"", ""1737040785351x505792436004978700""]",non_authenticated_user_eternalgy_live,2025-03-03T16:00:00.000Z,
420,1737004083173x149308095209552220,2025-09-12T07:49:02.118Z,2025-09-12T07:49:02.118Z,2025-09-12T07:49:02.118Z,,2025-01-16T05:08:03.180Z,2025-01-01 00:00:00+00,1713766912669x262353302493082200,2025-01-16T05:08:03.269Z,,non_authenticated_user_eternalgy_live,,
421,1737338823293x556606366308565200,2025-09-12T07:49:02.122Z,2025-09-12T07:49:02.122Z,2025-09-12T07:49:02.122Z,62055,2025-01-20T02:07:03.297Z,2025-01-01 00:00:00+00,1695894230041x154962290574647280,2025-04-03T23:07:40.668Z,"[""1735532873271x132763215490187260"", ""1736962007441x983834707535593500""]",non_authenticated_user_eternalgy_live,2025-04-02T16:00:00.000Z,
422,1737423617975x391632090374680600,2025-09-12T07:49:02.129Z,2025-09-12T07:49:02.129Z,2025-09-12T07:49:02.129Z,,2025-01-21T01:40:17.982Z,2025-01-01 00:00:00+00,1723178759986x867938703902559200,2025-01-21T01:40:18.047Z,,non_authenticated_user_eternalgy_live,,
423,1737424246832x777866278812527000,2025-09-12T07:49:02.137Z,2025-09-12T07:49:02.137Z,2025-09-12T07:49:02.137Z,38840,2025-01-21T01:50:46.837Z,2025-01-01 00:00:00+00,1695099960487x712701335658012500,2025-01-23T23:51:28.385Z,"[""1735890265870x162090920364212220"", ""1735890567269x393352537164742660"", ""1737002338188x414522505086369800""]",non_authenticated_user_eternalgy_live,,
424,1737518310587x170824054850191360,2025-09-12T07:49:02.141Z,2025-09-12T07:49:02.141Z,2025-09-12T07:49:02.141Z,,2025-01-22T03:58:30.402Z,2024-11-30 16:00:00+00,1728448967761x229871273357597600,2025-01-22T03:58:30.404Z,,1694840898359x952314974070402000,,
425,1737591513763x808659065835008800,2025-09-12T07:49:02.149Z,2025-09-12T07:49:02.149Z,2025-09-12T07:49:02.149Z,,2025-01-23T00:18:33.771Z,2025-01-01 00:00:00+00,1734319684587x966850740226094800,2025-01-23T00:18:33.838Z,,non_authenticated_user_eternalgy_live,,
426,1738635451119x956331989090755800,2025-09-12T07:49:02.153Z,2025-09-12T07:49:02.153Z,2025-09-12T07:49:02.153Z,324854.5,2025-02-04T02:17:31.137Z,2025-02-01 00:00:00+00,1714374534098x995573147101614700,2025-03-03T03:17:05.499Z,"[""1737188980804x481235502727954400"", ""1738637279496x170846484226375680"", ""1739936674434x697475611371765800"", ""1740122623197x624292784085663700"", ""1740361871683x859198492665970700"", ""1740455476702x412757563978285060"", ""1740644436571x599885628991078400"", ""1740645177424x167188167290781700"", ""1740807423404x937042498912256000""]",non_authenticated_user_eternalgy_live,,1
427,1738636022966x541239593521987100,2025-09-12T07:49:02.159Z,2025-09-12T07:49:02.159Z,2025-09-12T07:49:02.159Z,49780,2025-02-04T02:27:02.972Z,2025-02-01 00:00:00+00,1731121378114x575941954272614100,2025-04-09T23:34:14.004Z,"[""1739864980876x600576654744223700"", ""1740723635058x507372354583658500""]",non_authenticated_user_eternalgy_live,2025-04-07T16:00:00.000Z,
428,1738636257002x244842271981482880,2025-09-12T07:49:02.163Z,2025-09-12T07:49:02.163Z,2025-09-12T07:49:02.163Z,94800,2025-02-04T02:30:57.009Z,2025-02-01 00:00:00+00,1714484043896x286317424811326050,2025-04-29T00:37:47.749Z,"[""1738724125525x651407888494362600"", ""1739406957343x951061297359749100"", ""1740358976930x823931485616341000""]",non_authenticated_user_eternalgy_live,2025-04-27T16:00:00.000Z,
429,1738823342513x371940353862385340,2025-09-12T07:49:02.167Z,2025-09-12T07:49:02.167Z,2025-09-12T07:49:02.167Z,,2025-02-06T06:29:02.520Z,2025-01-01 00:00:00+00,1728448967761x229871273357597600,2025-02-06T06:29:02.597Z,,non_authenticated_user_eternalgy_live,,
430,1738826546589x521703559330482200,2025-09-12T07:49:02.172Z,2025-09-12T07:49:02.172Z,2025-09-12T07:49:02.172Z,,2025-02-06T07:22:26.594Z,2025-01-01 00:00:00+00,1728995164275x281405319918414340,2025-02-06T07:22:26.686Z,,non_authenticated_user_eternalgy_live,,
431,1738827676038x691505485874006800,2025-09-12T07:49:02.176Z,2025-09-12T07:49:02.176Z,2025-09-12T07:49:02.176Z,22740,2025-02-06T07:41:16.046Z,2025-02-01 00:00:00+00,1705557637059x292766633570082050,2025-03-15T14:43:45.829Z,"[""1739376775790x567231335138590700""]",non_authenticated_user_eternalgy_live,2025-03-14T16:00:00.000Z,
432,1739080528195x827808207046440600,2025-09-12T07:49:02.238Z,2025-09-12T07:49:02.238Z,2025-09-12T07:49:02.238Z,365418,2025-02-09T05:55:28.199Z,2025-02-01 00:00:00+00,1720599258686x746550333093413100,2025-05-05T23:26:34.681Z,"[""1736236230358x617840443519926300"", ""1739091774380x393417389705789440"", ""1739603144394x585087170459467800"", ""1739769745483x562714712495357950"", ""1739844101558x275400630776627200"", ""1740219793829x355347558584549400"", ""1740447176309x280599202214182900"", ""1740713032639x834957322698883100"", ""1740719101213x104982738964578300"", ""1740810083204x874604449097056300""]",non_authenticated_user_eternalgy_live,2025-05-02T16:00:00.000Z,2
433,1739081292509x717784386235550600,2025-09-12T07:49:02.241Z,2025-09-12T07:49:02.241Z,2025-09-12T07:49:02.241Z,,2025-02-09T06:08:12.519Z,2025-02-01 00:00:00+00,1705563151420x807895867406405100,2025-03-19T03:32:59.013Z,,non_authenticated_user_eternalgy_live,,
434,1739143579995x679644923700105200,2025-09-12T07:49:02.248Z,2025-09-12T07:49:02.248Z,2025-09-12T07:49:02.248Z,31588,2025-02-09T23:26:20.004Z,2025-02-01 00:00:00+00,1705565102864x194490451512955300,2025-04-07T23:34:19.489Z,"[""1740848742228x643939604825899000""]",non_authenticated_user_eternalgy_live,2025-04-03T16:00:00.000Z,
435,1739240187710x234286151456000420,2025-09-12T07:49:02.254Z,2025-09-12T07:49:02.254Z,2025-09-12T07:49:02.254Z,20000,2025-02-11T02:16:27.716Z,2025-02-01 00:00:00+00,1695099960487x712701335658012500,2025-04-16T06:14:59.892Z,"[""1735892765671x857792504114708500"", ""1737655446551x169726429783654400"", ""1739165869785x441827287547248640"", ""1739499224497x367337136199565300"", ""1739500825144x203290205598515200"", ""1739500899153x195426167991828500"", ""1740026337589x794272462267220000"", ""1740026719425x526568111294119940"", ""1740026908673x923346720669040600"", ""1740051469073x218841020020031500"", ""1740087837744x318940595960938500"", ""1740087880060x875426862078361600"", ""1740087970692x431039260349169660"", ""1740290142379x118247631706914820"", ""1740290661655x116921543935131650"", ""1740290688632x425937309259005950"", ""1740703485580x370663237435523100"", ""1740703754766x690544671309430800"", ""1740791910544x761510657096941600"", ""1741764812774x576595727885271000""]",non_authenticated_user_eternalgy_live,,
436,1739248316127x634600126303665200,2025-09-12T07:49:02.259Z,2025-09-12T07:49:02.259Z,2025-09-12T07:49:02.259Z,49740,2025-02-11T04:31:56.135Z,2025-02-01 00:00:00+00,1710834447135x558250882552679740,2025-02-15T08:51:13.919Z,"[""1739150645018x285123937207320580"", ""1739166820438x778094444887670800""]",non_authenticated_user_eternalgy_live,,
437,1739248324605x305772072076253760,2025-09-12T07:49:02.264Z,2025-09-12T07:49:02.264Z,2025-09-12T07:49:02.264Z,81000,2025-02-11T04:32:04.610Z,2025-02-01 00:00:00+00,1705307099732x697874359489149200,2025-03-21T05:06:08.076Z,"[""1737368222416x689272722619891700"", ""1737394284749x575959379970621440""]",non_authenticated_user_eternalgy_live,2025-03-18T16:00:00.000Z,
438,1739321829496x972596338708277000,2025-09-12T07:49:02.266Z,2025-09-12T07:49:02.266Z,2025-09-12T07:49:02.266Z,,2025-02-12T00:57:09.505Z,2025-02-01 00:00:00+00,1705310368576x495044364446539650,2025-02-28T02:35:48.940Z,,non_authenticated_user_eternalgy_live,,
439,1739455760751x692753335526608000,2025-09-12T07:49:02.271Z,2025-09-12T07:49:02.271Z,2025-09-12T07:49:02.271Z,21354.5,2025-02-13T14:09:20.759Z,2025-02-01 00:00:00+00,1705563141330x492993487092111100,2025-03-30T13:42:40.166Z,"[""1738743867820x735343039698698200""]",non_authenticated_user_eternalgy_live,2025-03-27T16:00:00.000Z,
440,1739492895111x391130352070059500,2025-09-12T07:49:02.278Z,2025-09-12T07:49:02.278Z,2025-09-12T07:49:02.278Z,51130,2025-02-14T00:28:15.116Z,2025-02-01 00:00:00+00,1695894230041x154962290574647280,2025-03-27T02:28:12.449Z,"[""1740297462022x288189097592750100"", ""1740370039861x912160464847765500""]",non_authenticated_user_eternalgy_live,2025-03-25T16:00:00.000Z,
441,1739544427678x835745807229621100,2025-09-12T07:49:02.284Z,2025-09-12T07:49:02.284Z,2025-09-12T07:49:02.284Z,,2025-02-14T14:47:07.683Z,2025-02-01 00:00:00+00,1728448967761x229871273357597600,2025-02-18T07:18:20.386Z,,non_authenticated_user_eternalgy_live,,
442,1739844683038x668027836405911800,2025-09-12T07:49:02.302Z,2025-09-12T07:49:02.302Z,2025-09-12T07:49:02.302Z,,2025-02-18T02:11:23.045Z,2025-02-01 00:00:00+00,1723178759986x867938703902559200,2025-03-03T01:18:03.571Z,,non_authenticated_user_eternalgy_live,,
443,1740451144256x312865879187151900,2025-09-12T07:49:02.308Z,2025-09-12T07:49:02.308Z,2025-09-12T07:49:02.308Z,49965,2025-02-25T02:39:04.263Z,2025-02-01 00:00:00+00,1739418117208x118266442255307250,2025-03-26T05:16:55.319Z,"[""1740111399283x635852209939021800"", ""1740729279273x778558891587797000""]",non_authenticated_user_eternalgy_live,2025-03-23T16:00:00.000Z,
444,1740640056450x251139439122000320,2025-09-12T07:49:02.323Z,2025-09-12T07:49:02.323Z,2025-09-12T07:49:02.323Z,54480,2025-02-27T07:07:36.479Z,2025-02-01 00:00:00+00,1739416892977x407579494516713500,2025-04-15T23:34:00.631Z,"[""1740552229581x734169190439583700"", ""1740964414455x628771052421644300""]",non_authenticated_user_eternalgy_live,2025-04-14T16:00:00.000Z,
488,1744679869216x383108363514719200,2025-09-12T07:49:02.815Z,2025-09-12T07:49:02.815Z,2025-09-12T07:49:02.815Z,,2025-04-15T01:17:49.222Z,2025-04-01 00:00:00+00,1705563140333x593203138592086700,2025-04-15T01:17:49.310Z,,non_authenticated_user_eternalgy_live,,
445,1740965948046x751987719344003500,2025-09-12T07:49:02.330Z,2025-09-12T07:49:02.330Z,2025-09-12T07:49:02.330Z,474020,2025-03-03T01:39:08.053Z,2025-03-01 00:00:00+00,1705557637059x292766633570082050,2025-05-23T04:20:37.000Z,"[""1741077738749x764608843842584600"", ""1741081173273x408620140503760900"", ""1741082015881x248915948209438720"", ""1741491980364x300114474208591900"", ""1741582471631x438613560767545340"", ""1741685183462x952800236365676500"", ""1742179183668x269042905452118000"", ""1742792814372x606384494023802900"", ""1742878224109x140693838939553800"", ""1742882598181x763133242497040400"", ""1742903334767x301328142140964860"", ""1742903571682x812957793617707000"", ""1742906693098x192183347918405630"", ""1743236608426x571379343696330750"", ""1743241620074x488344587086594050"", ""1743406822824x292157866927194100""]",non_authenticated_user_eternalgy_live,2025-05-21T16:00:00.000Z,2
446,1740966269864x566390447494077300,2025-09-12T07:49:02.336Z,2025-09-12T07:49:02.336Z,2025-09-12T07:49:02.336Z,,2025-03-03T01:44:29.871Z,2025-02-01 00:00:00+00,1711072585256x190890072668605800,2025-03-03T01:44:29.945Z,,non_authenticated_user_eternalgy_live,,
447,1740966561978x429964152083417660,2025-09-12T07:49:02.344Z,2025-09-12T07:49:02.344Z,2025-09-12T07:49:02.344Z,208575,2025-03-03T01:49:21.984Z,2025-03-01 00:00:00+00,1714374534098x995573147101614700,2025-03-30T13:34:07.511Z,"[""1741230711600x182433313319026700"", ""1742134735033x893112347565490200"", ""1742190743767x311424421601476600"", ""1742215450598x135248910584643580"", ""1742220109941x475291993569755140"", ""1742380093292x315691419051753500"", ""1742618095088x850454111040307200""]",non_authenticated_user_eternalgy_live,,1
448,1740967010067x978335130200722200,2025-09-12T07:49:02.350Z,2025-09-12T07:49:02.350Z,2025-09-12T07:49:02.350Z,423830,2025-03-03T01:56:50.073Z,2025-03-01 00:00:00+00,1705307099732x697874359489149200,2025-04-01T23:51:34.012Z,"[""1737867881554x572485778243321860"", ""1740421263371x805710415445622800"", ""1740749774464x697186744711512000"", ""1741052267487x252562248745877500"", ""1741232050520x858454823986266100"", ""1741431006745x377352386174517250"", ""1741575977803x287608164711137280"", ""1741601047556x805132583621623800"", ""1741613898334x174743539930103800"", ""1741617282749x637425057603256300"", ""1741855049389x357283897101254660"", ""1742181493443x595157616204972000""]",non_authenticated_user_eternalgy_live,,2
449,1740967257045x480719374622928800,2025-09-12T07:49:02.356Z,2025-09-12T07:49:02.356Z,2025-09-12T07:49:02.356Z,131738,2025-03-03T02:00:57.052Z,2025-03-01 00:00:00+00,1705565102864x194490451512955300,2025-04-01T23:37:54.347Z,"[""1740932621586x803812211768688600"", ""1740932867027x735067802771390500"", ""1740933127989x377383986921472000"", ""1742642323828x475750271247974400"", ""1743092281954x894154812744007700""]",non_authenticated_user_eternalgy_live,,
450,1740967819722x757906119561113000,2025-09-12T07:49:02.361Z,2025-09-12T07:49:02.361Z,2025-09-12T07:49:02.361Z,37500,2025-03-03T02:10:19.729Z,2025-03-01 00:00:00+00,1714484043896x286317424811326050,2025-04-21T05:21:08.459Z,"[""1742201642694x318694309479055360""]",non_authenticated_user_eternalgy_live,2025-04-19T16:00:00.000Z,
451,1740968472179x920457351947328600,2025-09-12T07:49:02.631Z,2025-09-12T07:49:02.631Z,2025-09-12T07:49:02.631Z,66236.95,2025-03-03T02:21:12.186Z,2025-03-01 00:00:00+00,1695099960487x712701335658012500,2025-04-23T01:27:48.749Z,"[""1740956650820x230623818632921100"", ""1741234154359x468231151025913860"", ""1741234999131x767706556667002900"", ""1741236530461x638171819147788300"", ""1741236982225x411852399414870000"", ""1741238187998x516778030217035800"", ""1741238838318x734585730082537500"", ""1741578776326x304921727775277060"", ""1741580754189x225384369568350200"", ""1741582108838x238479377405575170"", ""1741583395250x778575742716870700"", ""1741586591798x418356607242207200"", ""1741766356587x824244706755739600"", ""1742161633403x723202166764339200"", ""1742162611829x653587312293969900"", ""1742162643831x764059926386442200"", ""1742371258924x458086248250081300"", ""1742371686601x574994617204736000"", ""1742372665550x852708376892670000"", ""1742373716915x462267540472856600"", ""1742443195466x798912716149620700"", ""1742449424626x919466424954519600"", ""1742452090869x574679804403515400"", ""1742462980515x719453741654474800"", ""1742865976085x711499116930662400"", ""1742866799898x769811752448688100"", ""1742869580268x249258382902951940"", ""1742870681429x433553011226443800"", ""1742955877694x189115872460144640"", ""1742956590317x187070119117848580"", ""1742957225795x562301949103308800"", ""1742958222718x979814792072527900"", ""1742958876333x842906390492086300"", ""1743613669202x215102476630360060"", ""1743613721296x572596590781923300"", ""1743613831260x876197351821148200"", ""1743613875162x158649227596005380"", ""1743613923198x626423842168111100"", ""1743613980460x657779115833425900"", ""1743614033286x802260221186539500"", ""1743614095460x704738415235039200"", ""1743614150170x144765174476701700""]",non_authenticated_user_eternalgy_live,,1
452,1740972895920x300550492297844160,2025-09-12T07:49:02.638Z,2025-09-12T07:49:02.638Z,2025-09-12T07:49:02.638Z,253640.3,2025-03-03T03:34:55.927Z,2025-03-01 00:00:00+00,1720599258686x746550333093413100,2025-08-28T01:20:44.321Z,"[""1737289485669x617784508679979000"", ""1741618701396x377234426879541250"", ""1741621228512x650089663889145900"", ""1741873737767x128886437704892420"", ""1741929051268x452736674426257400"", ""1742836914262x542496709954240500"", ""1742837438093x805425287976190000"", ""1742838171779x274289424489775100"", ""1742883508556x875187609973817300"", ""1743336196424x439457402776453100""]",non_authenticated_user_eternalgy_live,2025-08-25T16:00:00.000Z,1
